cont_id,distance,relationship,setting,location_multi,location_fine_multi
14796,Less than 1 meter,Friend or acquaintance,indoor,Other,Shopping
14797,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14798,Pyshical contact,Friend or acquaintance,indoor,Other,Shopping
14799,,Other,outdoor,Other,Shopping
14800,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14801,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14802,Pyshical contact,Friend or acquaintance,outdoor,Home,Home
14803,Less than 1 meter,Other,indoor,Leisure,Restaurant
14804,Less than 1 meter,Other,indoor,Other,Shopping
14805,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14806,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14807,Pyshical contact,Cohabitant,indoor,Home,Home
14808,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14809,Between 1 and 2 meters,Cohabitant,outdoor,Home,Home
14810,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14811,Pyshical contact,Cohabitant,indoor,Home,Home
14812,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
14813,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Homeguest
14814,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14815,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14816,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14817,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14818,,Friend or acquaintance,outdoor,Transport,Transport
14819,,Friend or acquaintance,outdoor,Transport,Transport
14820,Pyshical contact,,indoor,Leisure,Restaurant
14821,Pyshical contact,Cohabitant,indoor,Other,Shopping
14822,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14823,Pyshical contact,Cohabitant,outdoor,Home,Cohabitant
14824,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14825,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14826,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14827,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14828,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14829,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14830,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14831,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14832,Less than 1 meter,Coworker,indoor,Home,Home
14833,Less than 1 meter,Other,outdoor,Other,Otheroutdoor
14834,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14835,Less than 1 meter,Coworker,indoor,Home,Home
14836,Less than 1 meter,Coworker,indoor,Home,Home
14837,Less than 1 meter,Coworker,indoor,Home,Home
14838,Less than 1 meter,Coworker,indoor,Home,Home
14839,Less than 1 meter,Other,outdoor,Other,Otheroutdoor
14840,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14841,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14842,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
14843,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14844,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14845,Between 1 and 2 meters,Other,indoor,Leisure,Restaurant
14846,Pyshical contact,Coworker,indoor,Work,Work
14847,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
14848,Pyshical contact,Coworker,indoor,Work,Work
14849,Pyshical contact,Coworker,indoor,Leisure,Leisure
14850,Between 1 and 2 meters,Coworker,indoor,Work,Work
14851,Pyshical contact,Coworker,indoor,Work,Work
14852,Pyshical contact,Coworker,indoor,Work,Work
14853,Pyshical contact,Coworker,indoor,Work,Work
14854,Pyshical contact,Coworker,indoor,Work,Work
14855,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14856,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14857,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14858,Pyshical contact,Other,indoor,Other,Shopping
14859,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14860,,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14861,,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14862,,Non-cohabitant relative/family member,indoor,Home,Home
14863,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
14864,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14865,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14866,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14867,More than 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
14868,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
14869,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14870,More than 2 meters,Friend or acquaintance,outdoor,Leisure,Leisure
14871,More than 2 meters,Friend or acquaintance,outdoor,Leisure,Leisure
14872,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14873,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14874,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14875,,Cohabitant,outdoor,Home,Cohabitant
14876,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14877,Less than 1 meter,Cohabitant,outdoor,Home,Cohabitant
14878,Pyshical contact,Cohabitant,indoor,Other,Shopping
14879,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14880,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14881,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14882,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14883,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14884,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14885,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14886,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14887,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14888,Less than 1 meter,Other,outdoor,Home,Home
14889,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14890,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14891,Less than 1 meter,Cohabitant,indoor,Home,Home
14892,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14893,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14894,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14895,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14896,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14897,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Shopping
14898,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
14899,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14900,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
14901,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14902,Pyshical contact,Cohabitant,indoor,Home,Home
14903,Pyshical contact,Non-cohabitant relative/family member,indoor,Transport,Transport
14904,Pyshical contact,Non-cohabitant relative/family member,indoor,Transport,Transport
14905,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
14906,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14907,Pyshical contact,Coworker,indoor,Home,Home
14908,More than 2 meters,Coworker,indoor,Home,Home
14909,More than 2 meters,Coworker,indoor,Home,Home
14910,Pyshical contact,Coworker,indoor,Home,Home
14911,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14912,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14913,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14914,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
14915,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14916,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
14917,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
14918,Pyshical contact,Cohabitant,indoor,Leisure,Homeguest
14919,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
14920,,Friend or acquaintance,indoor,Leisure,Restaurant
14921,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
14922,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14923,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14924,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14925,Pyshical contact,Non-cohabitant relative/family member,outdoor,Other,Otheroutdoor
14926,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14927,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14928,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14929,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14930,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14931,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14932,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14933,Pyshical contact,Friend or acquaintance,indoor,Home,Home
14934,Pyshical contact,Friend or acquaintance,indoor,Leisure,Homeguest
14935,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14936,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14937,Less than 1 meter,Other,indoor,Leisure,Restaurant
14938,Less than 1 meter,Other,indoor,Leisure,Restaurant
14939,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Restaurant
14940,Pyshical contact,Other,indoor,Leisure,Restaurant
14941,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14942,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14943,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14944,Pyshical contact,Other,indoor,Leisure,Restaurant
14945,Less than 1 meter,Cohabitant,indoor,Other,Otherindoor
14946,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14947,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14948,Less than 1 meter,Cohabitant,indoor,Other,Otherindoor
14949,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14950,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14951,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14952,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14953,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14954,Pyshical contact,Coworker,indoor,Leisure,Homeguest
14955,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14956,Pyshical contact,Cohabitant,indoor,Home,Home
14957,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14958,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14959,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14960,Less than 1 meter,Friend or acquaintance,outdoor,Home,Home
14961,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14962,Between 1 and 2 meters,Friend or acquaintance,outdoor,Leisure,Homeguest
14963,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14964,Less than 1 meter,Cohabitant,indoor,Transport,Transport
14965,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Restaurant
14966,Less than 1 meter,Other,indoor,Other,Shopping
14967,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14968,Pyshical contact,Cohabitant,indoor,Transport,Transport
14969,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14970,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14971,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14972,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14973,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14974,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
14975,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14976,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14977,Less than 1 meter,Non-cohabitant relative/family member,indoor,Home,Home
14978,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
14979,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
14980,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14981,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14982,Pyshical contact,Cohabitant,indoor,Home,Home
14983,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14984,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
14985,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
14986,Pyshical contact,Coworker,outdoor,Home,Home
14987,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14988,Pyshical contact,Cohabitant,indoor,Home,Home
14989,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14990,Less than 1 meter,Coworker,outdoor,Home,Home
14991,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
14992,More than 2 meters,Friend or acquaintance,outdoor,Home,Home
14993,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14994,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14995,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
14996,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
14997,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Shopping
14998,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
14999,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15000,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15001,Pyshical contact,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
15002,Pyshical contact,Non-cohabitant relative/family member,outdoor,Home,Home
15003,Pyshical contact,Friend or acquaintance,indoor,Home,Home
15004,Between 1 and 2 meters,Other,indoor,Home,Home
15005,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15006,Between 1 and 2 meters,Friend or acquaintance,indoor,Home,Home
15007,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15008,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15009,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15010,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15011,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15012,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
15013,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
15014,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15015,Less than 1 meter,Friend or acquaintance,indoor,Home,Home
15016,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15017,Pyshical contact,Friend or acquaintance,outdoor,Leisure,Leisure
15018,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15019,Between 1 and 2 meters,Friend or acquaintance,outdoor,Leisure,Restaurant
15020,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15021,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15022,Pyshical contact,Cohabitant,indoor,Transport,Transport
15023,Less than 1 meter,Friend or acquaintance,outdoor,Other,Otheroutdoor
15024,Less than 1 meter,Friend or acquaintance,outdoor,Other,Otheroutdoor
15025,Pyshical contact,Cohabitant,indoor,Home,Home
15026,Pyshical contact,Cohabitant,indoor,Home,Home
15027,Between 1 and 2 meters,Friend or acquaintance,outdoor,Home,Home
15028,Between 1 and 2 meters,Non-cohabitant relative/family member,outdoor,Home,Home
15029,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15030,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15031,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15032,Between 1 and 2 meters,Other,indoor,Other,Shopping
15033,Less than 1 meter,Coworker,indoor,Work,Work
15034,Between 1 and 2 meters,Cohabitant,indoor,Work,Work
15035,Between 1 and 2 meters,Other,indoor,Work,Work
15036,Less than 1 meter,Other,indoor,Work,Work
15037,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15038,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15039,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15040,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15041,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
15042,Pyshical contact,Friend or acquaintance,indoor,Leisure,Leisure
15043,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15044,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
15045,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Leisure
15046,Pyshical contact,Other,indoor,Home,Home
15047,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15048,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15049,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15050,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15051,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15052,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15053,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15054,Pyshical contact,Non-cohabitant relative/family member,indoor,Other,Otherindoor
15055,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15056,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
15057,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
15058,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
15059,Less than 1 meter,Friend or acquaintance,outdoor,Other,Shopping
15060,Pyshical contact,Friend or acquaintance,indoor,Leisure,Restaurant
15061,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15062,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
15063,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
15064,Less than 1 meter,Non-cohabitant relative/family member,indoor,Leisure,Homeguest
15065,Less than 1 meter,Friend or acquaintance,indoor,Leisure,Restaurant
15066,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15067,Less than 1 meter,Friend or acquaintance,indoor,Other,Otherindoor
15068,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Otherindoor
15069,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Otherindoor
15070,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Otherindoor
15071,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Otherindoor
15072,Between 1 and 2 meters,Friend or acquaintance,indoor,Other,Otherindoor
15073,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15074,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15075,Pyshical contact,Friend or acquaintance,indoor,Home,Home
15076,Pyshical contact,Non-cohabitant relative/family member,indoor,Home,Home
15077,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15078,Between 1 and 2 meters,Non-cohabitant relative/family member,indoor,Home,Home
15079,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15080,Less than 1 meter,Cohabitant,indoor,Home,Cohabitant
15081,Between 1 and 2 meters,Friend or acquaintance,indoor,Leisure,Restaurant
15082,Between 1 and 2 meters,Friend or acquaintance,outdoor,Other,Otheroutdoor
15083,Pyshical contact,Cohabitant,indoor,Home,Cohabitant
15084,Between 1 and 2 meters,Cohabitant,indoor,Home,Cohabitant
